city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,postal_code,lat,lon
barcelona,https://www.pisos.com/comprar/piso-montmelo_centro_urbano-32536083367_100500/,570.000,"Ático en venta en Carrer de Bertran, cerca de Carrer de Roma",El Putxet-El Farró (Distrito Sarrià-Sant Gervasi. Barcelona Capital),81.0,75.0,2.0,1.0,3ª,,,,Suroeste,,Entre 60 y 80€,,True,True,Eléctrica,True,False,,,https://fotos.imghs.net/l/1005/380/1005_179636305380_1_2023021012025474076.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/chalet-montornes_del_valles_centro_urbano-29255829588_517058/,259.900,Ático en venta en Montornès del Vallès,Montornès del Vallès,85.0,85.0,2.0,2.0,5ª,Entre 10 y 20 años,A estrenar,Más de 2,Sur,,,Frío y calor,True,True,Gas natural,True,True,Comunitaria,,https://fotos.imghs.net/l/511539/35052203559.511539/511539_35052203559_5_20230607191025230.jpg,8170.0,41.54301105,2.26531071
barcelona,https://www.pisos.com/comprar/casa-sant_muc_castellnou_can_mir-28345971309_101800/,270.000,"Piso en venta en Carrer del Doctor Martí i Julià, 5, cerca de Carrer de Narcís Monturiol",Centre (Cornellà de Llobregat),85.0,65.0,2.0,1.0,2ª,Menos de 5 años,A estrenar,Más de 2,Este,,,Frío,True,True,Calefacción por suelo radiante conectado al sistem,True,False,,,https://fotos.imghs.net/l/526493/34181427528.526493/526493_34181427528_2_20230524110142364.jpg,8940.0,41.35546934,2.07013202
barcelona,https://www.pisos.com/comprar/piso-terrassa_centre-32582815429_523966/,202.100,Piso en venta en Viladecans,El Torrent Ballester-Can Palmer-Can Batllori (Viladecans),86.0,86.0,3.0,1.0,,Más de 50 años,,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1087/174/1087_UVC615-92174_1_2023032105113731250.jpg,8840.0,41.31732529,2.01824715
barcelona,https://www.pisos.com/comprar/casa-olivella_centro_urbano-31734034896_108900/,438.000,"Casa adosada en venta en Carrer Transversal, 69, cerca de Carrer del Marquès de Comillas",Can Boada-Torrent d'en Pere Parres (Terrassa),160.0,130.0,3.0,3.0,,,,,Sur,,,,False,True,Otro,True,True,Privada,Adosada,https://fotos.imghs.net/l/1085/629/1085_AG460-1014629_2_2023042911194731250.jpg,8221.0,41.56236346,2.01215141
barcelona,https://www.pisos.com/comprar/piso-llefia_artigues08914-35093608381_100200/,215.000,Piso en venta en La Maternitat-Sant Ramon,La Maternitat-Sant Ramon (Distrito Les Corts. Barcelona Capital),108.0,,2.0,2.0,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/920/1002_540920_99_2023042513040786524.jpeg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-sant_vicenc_dels_horts_centro_urbano-33387529511_100200/,493.000,Chalet en venta en Santa Maria de Martorelles,Santa Maria de Martorelles,260.0,260.0,7.0,3.0,,Entre 20 y 30 años,En buen estado,2,Sur,,,Frío y calor,False,True,Gasoil,True,False,,,https://fotos.imghs.net/l/511539/29190088428.511539/511539_29190088428_15_20221118111432929.jpg,8106.0,41.5197053,2.25352927
barcelona,https://www.pisos.com/comprar/piso-ciutat_vella_la_barceloneta08003-33335521979_100200/,315.000,Apartamento en venta en Parc Central,Parc Central (Sant Cugat del Vallès),65.0,44.0,1.0,1.0,Bajo,Entre 20 y 30 años,En buen estado,,Sur,,Entre 80 y 100€,,True,True,Gas natural,True,True,Comunitaria,,https://fotos.imghs.net/l/4373/33359127954.437300/4373_33359127954_1_20230412103807687.jpg,8172.0,41.47345403,2.08526472
barcelona,https://www.pisos.com/comprar/piso-vic_centre_historic-33396169598_116000/,325.000,"Piso en venta en Carrer de Salvà, 25, cerca de Carrer de Blai",Sant Antoni (Distrito Eixample. Barcelona Capital),73.0,70.0,2.0,1.0,2ª,,En buen estado,,,,,Frío y calor,True,False,,True,False,,,https://fotos.imghs.net/l/996754/9265646538.996754/996754_9265646538_9_20201123113953936.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-mercat-34254459361_108700/,430.000,Piso en venta en La Teixonera,La Teixonera (Distrito Horta-Guinardó. Barcelona Capital),101.0,,3.0,1.0,2ª,Más de 50 años,En buen estado,,,,,,True,True,Central,True,False,,,https://fotos.imghs.net/l/1002/252/1002_503252_3_2022120610120069701.jpeg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/casa_adosada-sant_pere_de_ribes_nucli_urba-26760808725_100500/,128.000,Piso en venta en Carrer de Sant Bertran,El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital),37.0,,,,,,En buen estado,,,,Entre 20 y 40€,,False,False,,False,False,,,https://fotos.imghs.net/l/1005/346/1005_89954346_1_2022020122022634289.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/atico-la_dreta_de_eixample08037-32527750675_100200/,185.000,"Piso en venta en Avinguda Meridiana, cerca de Carrer de Bartrina",Sant Andreu (Distrito Sant Andreu. Barcelona Capital),69.0,,2.0,1.0,,,En buen estado,,Oeste,,,,True,False,,False,True,Comunitaria,,https://fotos.imghs.net/l/1018/212/1018_33048212_0_2023013119014495360.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-el_bon_pastor08030-30071305242_100200/,375.000,"Dúplex en venta en Carrer del Ponent, 50",Centre (Granollers),158.0,100.0,3.0,2.0,2ª,Entre 5 y 10 años,A estrenar,1,Este,,Entre 40 y 60€,Frío y calor,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/996907/5850928723.996907/996907_5850928723_42_20200715133531803.jpg,8401.0,41.60793085,2.286177
barcelona,https://www.pisos.com/comprar/casa-sant_muc_castellnou_can_mir-28378254749_101800/,195.000,"Piso en venta en Carrer de l'Estació, cerca de Carrer de Llorens i Artigas",Caldes de Montbui,60.0,60.0,2.0,1.0,Bajo,Entre 10 y 20 años,En buen estado,,Este,,Entre 40 y 60€,Frío y calor,False,False,,True,False,,,https://fotos.imghs.net/l/1206/970770074.120600/1206_970770074_27_20220930124704276.jpg,8140.0,41.63121718,2.16488078
barcelona,https://www.pisos.com/comprar/piso-sant_andreu_barrio08030-32530910630_501686/,244.000,Ático en venta en Ronda O'Donnell,Peramàs (Mataró),90.0,,3.0,2.0,,,En buen estado,1,Noreste,,,Frío,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1018/943/1018_34170943_1_2023060619060327817.jpg,8301.0,41.5408469,2.44658062
barcelona,https://www.pisos.com/comprar/piso-sant_pere_santa_caterina_la_ribera08003-31758274781_100200/,109.000,Piso en venta en Sant Vicenç de Castellet,Sant Vicenç de Castellet,105.0,105.0,3.0,1.0,2ª,Más de 50 años,En buen estado,,Noreste,,,,False,True,Caldera,False,False,,,https://fotos.imghs.net/l/1992/30018783865.199200/1992_30018783865_2_20221207102935873.jpg,8295.0,41.66737557,1.86467074
barcelona,https://www.pisos.com/comprar/piso-fontetes_carretera_de_barcelona-33379286549_100200/,256.000,"Piso en venta en Carrer de Linné, cerca de Carrer d' Edison",La Cogullada (Distrito Segle XX-La Cogullada. Terrassa),132.0,90.0,3.0,2.0,Bajo,Más de 50 años,A estrenar,,Norte-sur,,,Frío y calor,False,True,Eléctrica,False,False,,,https://fotos.imghs.net/l/515586/32530731898.515586/515586_32530731898_3_20230607140912375.jpg,8221.0,41.56236346,2.01215141
barcelona,https://www.pisos.com/comprar/piso-la_geltru_casernes_armanya-34242954379_108500/,197.000,Piso en venta en Carrer de la Riera Alta,Sant Antoni (Distrito Eixample. Barcelona Capital),49.0,46.0,1.0,1.0,Bajo,Entre 30 y 50 años,En buen estado,,,,Entre 20 y 40€,,True,True,Eléctrica,False,False,,,https://fotos.imghs.net/l/525009/25078219489.525009/525009_25078219489_2_20220621125355338.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/chalet-bigues-33410066554_501686/,365.000,Piso en venta en Vista Alegre,Vista Alegre (Castelldefels),110.0,,3.0,2.0,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/040/1002_538040_1_2023022318024335257.jpeg,8860.0,41.27877343,1.97680641
barcelona,https://www.pisos.com/comprar/piso-la_maternitat_sant_ramon08028-34179853495_109300/,245.000,"Piso en venta en Carrer de Sant Pau, cerca de Carrer de Sant Rafael",Centre (Badalona),65.0,60.0,2.0,1.0,Bajo,Más de 50 años,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/518706/99220836461.518706/518706_99220836461_5_20191108113857340.jpg,8911.0,41.45262481,2.24625368
barcelona,https://www.pisos.com/comprar/chalet-canovelles_centro_urbano-34252691588_101800/,275.000,Piso en venta en Cardedeu,Cardedeu,95.0,85.0,3.0,2.0,2ª,Entre 20 y 30 años,En buen estado,1,Este,,,,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/518774/33424655354.518774/518774_33424655354_1_20230404125444635.jpg,8440.0,41.63857345,2.35643981
barcelona,https://www.pisos.com/comprar/piso-peramas08302-903971039_100500/,149.900,Piso en venta en Buenos Aires,Martorell,113.0,80.0,3.0,1.0,3ª,,,,,,Entre 60 y 80€,,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/536/1005_159453192536_1_2022052416053367528.jpg,8760.0,41.47800328,1.91913747
barcelona,https://www.pisos.com/comprar/atico-centre_can_mariner-32554171256_517058/,222.000,"Piso en venta en Rambla de la Pau, cerca de Carrer de la Llibertat",Barri de Mar-Ribes Roges-Plaça de la Sardana (Vilanova i la Geltrú),76.0,65.0,2.0,1.0,3ª,,,,Noreste,,Entre 40 y 60€,,True,False,,True,False,,,https://fotos.imghs.net/l/1005/410/1005_182210861410_1_2023060919065390819.jpg,8800.0,41.22721991,1.7238399
barcelona,https://www.pisos.com/comprar/piso-la_nova_esquerra_de_eixample08029-34236745535_100200/,370.000,"Casa unifamiliar en venta en Camí de la Creu de l'Aragall, 2",Corbera de Dalt (Corbera de Llobregat),180.0,120.0,4.0,2.0,,Entre 30 y 50 años,En buen estado,1,Sur,,,,False,True,Gasoil,True,False,,Unifamiliar,https://fotos.imghs.net/l/512430/34211835669.512430/512430_34211835669_67_20230523125455649.jpg,8757.0,41.41481133,1.92914739
barcelona,https://www.pisos.com/comprar/piso-mas_rampinyo_carrerada_mas_pomada-34194641668_100200/,360.000,Ático en venta en Gavarra,La Gavarra (Cornellà de Llobregat),138.0,,4.0,1.0,2ª,,,,Este,,,,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1005/480/1005_176952458480_1_2023060917065007527.jpg,8940.0,41.35546934,2.07013202
barcelona,https://www.pisos.com/comprar/piso-el_raval08001-30919515745_100200/,320.000,"Piso en venta en Carrer de la Igualtat, cerca de Carrer de Castelao",Santa Eulàlia (L'Hospitalet de Llobregat),90.0,80.0,4.0,2.0,4ª,Entre 30 y 50 años,En buen estado,,Oeste,,,Frío,True,False,,False,False,,,https://fotos.imghs.net/l/520991/33414158862.520991/520991_33414158862_14_20230403164142298.jpg,8901.0,41.35977051,2.10138287
barcelona,https://www.pisos.com/comprar/atico-palafolls_centro_urbano-34217512190_100500/,135.000,Piso en venta en Sant Adrià de Besòs,Sant Adrià de Besòs,71.0,64.0,2.0,1.0,1ª,Más de 50 años,En buen estado,,Oeste,,50€ mes,Frío y calor,True,False,,False,False,,,https://fotos.imghs.net/l/2854/27583215011.285400/2854_27583215011_2_20221003114346344.jpg,8930.0,41.43402794,2.21447569
barcelona,https://www.pisos.com/comprar/casa_adosada-viladecavalls_centro_urbano-31747519409_100500/,250.000,Casa en venta en Carrer Josep María Folch i Torres,Sant Salvador de Guardiola,170.0,137.0,3.0,3.0,,Entre 10 y 20 años,En buen estado,2,Suroeste,,,,False,True,Gas natural,True,False,,,https://fotos.imghs.net/l/500831/32599824954.500831/500831_32599824954_1_20230324190523821.jpg,8253.0,41.68029526,1.76706597
barcelona,https://www.pisos.com/comprar/piso-arenys_de_mar_centro_urbano-34259779470_100500/,385.000,Piso en venta en Carrer de Peris i Mencheta,La Font d'en Fargues (Distrito Horta-Guinardó. Barcelona Capital),109.0,,4.0,2.0,4ª,,En buen estado,1,,,,Frío,True,False,,True,False,,,https://fotos.imghs.net/l/1005/308/1005_3695308_2_2023033113035557441.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/casa_unifamiliar-el_torrent_ballester_can_palmer_can_batllori-25872688532_101800/,157.000,Piso en venta en Calle Hipólito Lázaro,La Salut-Lloreda-Sistrells (Badalona),75.0,68.0,3.0,1.0,5ª,Entre 30 y 50 años,Reformado,,Noroeste,,Entre 20 y 40€,Frío y calor,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/518459/34250431771.518459/518459_34250431771_22_20230518130414477.jpg,8911.0,41.45262481,2.24625368
barcelona,https://www.pisos.com/comprar/casa-la_creu_alta-25838681560_992692/,280.000,Piso en venta en Sant Feliu de Llobregat,Sant Feliu de Llobregat,100.0,100.0,4.0,2.0,1ª,Entre 30 y 50 años,A reformar,,Sureste,,,,True,False,,True,False,,,https://fotos.imghs.net/l/501487/32543058569.501487/501487_32543058569_8_20230303112351180.jpg,8980.0,41.38074375,2.04579427
barcelona,https://www.pisos.com/comprar/chalet-perafita_centro_urbano-34256422634_100500/,194.520,Piso en venta en Carrer de la Terra Baixa,Sant Josep (L'Hospitalet de Llobregat),76.0,70.0,4.0,1.0,3ª,Más de 50 años,En buen estado,,,,,,True,False,,False,False,,,https://fotos.imghs.net/l/519046/28412659427.519046/519046_28412659427_2_20221011112629246.jpg,8901.0,41.35977051,2.10138287
barcelona,https://www.pisos.com/comprar/piso-el_raval08001-31691017655_513853/,300.000,Piso en venta en Bonavista-Bufalà,Bonavista-Bufalà (Badalona),169.0,,3.0,2.0,,,En buen estado,,,,Más de 100€,,False,True,Central,False,False,,,https://fotos.imghs.net/l/1002/694/1002_530694_2_2022122212120859934.jpeg,8911.0,41.45262481,2.24625368
barcelona,https://www.pisos.com/comprar/loft-raval_santa_rosa_safaretjos-18353284590_285400/,99.000,Piso en venta en Centre-Can Mariner,Centre-Can Mariner (Santa Coloma de Gramenet),33.0,,2.0,1.0,,,A reformar,,,,,,False,True,,False,False,,,https://fotos.imghs.net/l/1002/919/1002_540919_1_2023032318030785022.jpeg,8921.0,41.45365731,2.2121554
barcelona,https://www.pisos.com/comprar/piso-el_camp_en_grassot_gracia_nova08024-30902793493_998670/,330.200,"Casa unifamiliar en venta en Carrer Granada, 34",Canyelles,239.0,220.0,8.0,4.0,,Menos de 5 años,A estrenar,2,Suroeste,,,,False,True,"Solar, eléctrica por conductos",True,True,Precio aparte,Unifamiliar,https://fotos.imghs.net/l/526515/34204287932.526515/526515_34204287932_1_20230527114515144.jpg,8811.0,41.28683284,1.72239127
barcelona,https://www.pisos.com/comprar/apartamento-diagonal_mar_el_front_maritim_del_poblenou08019-34236940005_108500/,310.000,Piso en venta en El Castell-Poble Vell,El Castell-Poble Vell (Castelldefels),85.0,70.0,3.0,1.0,1ª,Entre 30 y 50 años,Reformado,1,Norte,,Entre 20 y 40€,Frío y calor,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/515193/35086413118.515193/515193_35086413118_7_20230605214431450.jpg,8860.0,41.27877343,1.97680641
barcelona,https://www.pisos.com/comprar/piso-la_dreta_de_eixample08009-32581897825_992744/,850.000,Casa en venta en Carrer dels Pins,Santa Coloma de Cervelló,458.0,426.0,5.0,4.0,,,,,,,,,False,True,Central,True,True,Propia,,https://fotos.imghs.net/l/1077/874/1077_C0028-00874_1_2023052211224731250.jpg,8690.0,41.3663146,2.01483385
barcelona,https://www.pisos.com/comprar/piso-centre_urba-29170922606_998479/,309.900,Casa adosada en venta en Sabadell,Centre (Distrito Centre-Covadonga. Sabadell),152.0,,3.0,2.0,,,,,,,,,False,False,,False,False,,Adosada,https://fotos.imghs.net/l/1018/515/1018_31496515_1_2022072905073842506.jpg,8201.0,41.54695899,2.10778994
barcelona,https://www.pisos.com/comprar/piso-castelldefels_centre-34185719889_100200/,201.111,"Piso en venta en Carrer del Doctor Fleming, 7, cerca de Carrer de Menorca",Molí de Baix-Bardají (Cubelles),54.0,46.0,2.0,1.0,1ª,,A estrenar,,,,,Frío y calor,True,True,Eléctrica,True,True,Comunitaria,,https://fotos.imghs.net/l/500754/6719271325.500754/500754_6719271325_12_20230504114137454.jpg,8880.0,41.20872584,1.67282672
barcelona,https://www.pisos.com/comprar/piso-tona_centro_urbano-33430903902_137000/,157.865,Piso en venta en Carrer de la Diputació,Montmeló,84.0,72.0,3.0,1.0,1ª,,En buen estado,,,,Entre 40 y 60€,,False,False,,False,False,,,https://fotos.imghs.net/l/1005/373/1005_3712373_8_2023051700050336079.jpg,8160.0,41.54994979,2.24905716
barcelona,https://www.pisos.com/comprar/piso-les_termes08204-34239354950_100500/,350.000,Piso en venta en La Vila de Gràcia,La Vila de Gràcia (Distrito Gràcia. Barcelona Capital),88.0,,3.0,2.0,2ª,,En buen estado,,,,,,False,True,,False,False,,,https://fotos.imghs.net/l/1002/690/1002_547690_1_2023052515050718368.jpeg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-les_arenes_can_montllor_la_gripia08227-29264300574_514364/,152.000,Piso en venta en Plaça de la Concòrdia,La Llagosta,76.0,69.0,3.0,1.0,4ª,,En buen estado,,Sur,,Entre 20 y 40€,,True,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/556/1005_3693556_2_2023041212040607894.jpg,8120.0,41.51398767,2.19120729
barcelona,https://www.pisos.com/comprar/piso-parets_del_valles_centro_urbano08150-32538846996_100500/,237.000,"Piso en venta en Carrer dels Marquesos de Vilallonga, 11",Sant Julià de Vilatorta,93.0,88.0,3.0,2.0,Bajo,,A estrenar,1,Suroeste,,,,True,True,,True,False,,,https://fotos.imghs.net/l/1103/29201519279.110300/1103_29201519279_5_20221118125051451.jpg,8504.0,41.92240618,2.32482499
barcelona,https://www.pisos.com/comprar/piso-el_guinardo08032-25932123592_107700/,207.623,Ático en venta en Carrer de Pau Sans,Sant Josep (L'Hospitalet de Llobregat),67.0,55.0,2.0,1.0,5ª,Más de 50 años,A reformar,,,,,,True,False,,True,False,,,https://fotos.imghs.net/l/519046/25924928742.519046/519046_25924928742_1_20220722174012407.jpg,8901.0,41.35977051,2.10138287
barcelona,https://www.pisos.com/comprar/piso-sant_miquel_tres_torres08402-34190468926_101800/,155.000,Ático en venta en Carrer de Beethoven,Fondo (Santa Coloma de Gramenet),77.0,71.0,3.0,1.0,4ª,Más de 50 años,Reformado,,Sureste,,20€,Frío y calor,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/513853/33416392114.513853/513853_33416392114_1_20230414183220365.jpg,8921.0,41.45365731,2.2121554
barcelona,https://www.pisos.com/comprar/piso-la_guineueta08042-33390064637_513145/,510.000,Piso en venta en Carrer de Josep de Peray,Can Mates-Volpelleres (Sant Cugat del Vallès),128.0,97.0,3.0,2.0,2ª,Menos de 5 años,En buen estado,1,Este,,Más de 100€,Frío y calor,True,True,Gas natural,False,True,Comunitaria,,https://fotos.imghs.net/l/9101/32524978216.910100/9101_32524978216_1_20230607183619032.jpg,8172.0,41.47345403,2.08526472
barcelona,https://www.pisos.com/comprar/chalet-nou_barris_roquetes08042-32573726728_108700/,139.000,Piso en venta en Creu Alta,La Creu Alta (Sabadell),66.0,65.0,3.0,1.0,2ª,,,,,,,,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1005/691/1005_182193912691_1_2023022711021163296.jpg,8201.0,41.54695899,2.10778994
barcelona,https://www.pisos.com/comprar/piso-sant_gervasi_galvany08021-30047541340_525696/,595.000,Chalet en venta en Tona,Tona,,,12.0,3.0,,Más de 50 años,,,,,,,True,False,,True,False,,,https://fotos.imghs.net/l/1087/735/1087_UVC177-89735_1_2023021511335631250.jpg,8551.0,41.85002707,2.22740699
barcelona,https://www.pisos.com/comprar/piso-el_camp_de_arpa_del_clot08026-31707479499_100200/,168.000,"Piso en venta en Carrer de Paco Mutlló, cerca de Carrer de Vallcorba",La Creu Alta (Sabadell),65.0,55.0,2.0,1.0,2ª,Más de 50 años,En buen estado,,Este,,Entre 40 y 60€,,True,False,,False,False,,,https://fotos.imghs.net/l/518064/34250060515.518064/518064_34250060515_22_20230518114948051.jpg,8201.0,41.54695899,2.10778994
barcelona,https://www.pisos.com/comprar/estudio-sitges_centre-34227222944_395600/,255.000,Piso en venta en Carretera Nova,La Garriga,130.0,101.0,4.0,1.0,2ª,Entre 30 y 50 años,En buen estado,1,Oeste,,,,False,True,Gas natural,False,False,,,https://fotos.imghs.net/l/1645/28417479284.164500/1645_28417479284_1_20221010171827783.jpg,8530.0,41.68581739,2.28657941
barcelona,https://www.pisos.com/comprar/casa_unifamiliar-sant_salvador_de_guardiola_centro_urbano-33397585686_500793/,168.000,Casa en venta en Les Colines-Cal Surià,Olivella,128.0,70.0,3.0,2.0,,Entre 30 y 50 años,,,,,,,False,False,,True,False,,,https://fotos.imghs.net/l/1089/295/1089_XA784-500295_1_2023042516131031250.jpg,8818.0,41.31036088,1.81063174
barcelona,https://www.pisos.com/comprar/piso-riu_nord_riu_sud08922-31711115021_100200/,860.000,Piso en venta en Eixample,L'Eixample-Torreblanca (Sant Cugat del Vallès),170.0,,4.0,3.0,3ª,,,,,,,,True,True,,True,False,,,https://fotos.imghs.net/l/1093/368/1093_EP688-436v_1_2023051716421231250.jpg,8172.0,41.47345403,2.08526472
barcelona,https://www.pisos.com/comprar/piso-baro_de_viver-34173351136_100200/,235.000,Piso en venta en Avinguda d'Isidre Martí,Esplugues de Llobregat,60.0,55.0,3.0,1.0,,,En buen estado,,,,,,False,False,,True,False,,,https://fotos.imghs.net/l/1018/444/1018_33714444_0_2023041312045396998.jpg,8950.0,41.37211895,2.0840895
barcelona,https://www.pisos.com/comprar/piso-el_gornal08902-34252631282_100200/,186.000,Piso en venta en Centre,Centre (Ripollet),93.0,,4.0,2.0,,,Reformado,,,,,,False,True,Central,False,False,,,https://fotos.imghs.net/l/1002/194/1002_532194_2_2023010213010194565.jpeg,8291.0,41.49708333,2.15517594
barcelona,https://www.pisos.com/comprar/casa_unifamiliar-sant_muc_castellnou_can_mir-25004424397_992181/,238.000,"Piso en venta en Plaça de Catalunya, 3",Olivella,147.0,147.0,5.0,2.0,,Entre 10 y 20 años,,,,,,,True,False,,True,False,,,https://fotos.imghs.net/l/1087/304/1087_UVC217-95304_1_2023051605075631250.jpg,8818.0,41.31036088,1.81063174
barcelona,https://www.pisos.com/comprar/atico-collblanc_la_torrassa08904-22531254552_100500/,550.000,Casa en venta en Castellar del Vallès,Castellar del Vallès,372.0,,5.0,3.0,,,,,Este,,,,False,True,Central,False,False,,,https://fotos.imghs.net/l/1018/872/1018_32609872_0_2023010915014467265.jpg,8211.0,41.61807776,2.08580516
barcelona,https://www.pisos.com/comprar/piso-hospitalet_de_llobregat_santa_eulalia-14190099729_513853/,150.000,Piso en venta en El Raval,El Raval (Distrito Ciutat Vella. Barcelona Capital),51.0,,1.0,1.0,,,,,Este,,,,False,True,Central,False,False,,,https://fotos.imghs.net/l/1018/278/1018_31637278_1_2022072915074337055.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/loft-el_putxet_el_farro08022-25055850688_148700/,215.000,Piso en venta en Sants-Badal,Sants-Badal (Distrito Sants-Montjuïc. Barcelona Capital),64.0,,2.0,1.0,4ª,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/326/1002_547326_1_2023053111050916178.jpeg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-fontetes_carretera_de_barcelona-34260572371_109300/,299.000,Chalet en venta en Les Martines-Can Palet de Vista Alegre,Les Martines-Can Palet de Vista Alegre (Terrassa),149.0,134.0,3.0,2.0,,,,,,,,,False,True,Otro,False,False,,,https://fotos.imghs.net/l/1085/724/1085_AG460-1034724_1_2023053111251231250.jpg,8221.0,41.56236346,2.01215141
barcelona,https://www.pisos.com/comprar/casa_adosada-sant_muc_castellnou_can_mir-32540002139_992181/,199.000,Piso en venta en Avinguda de Polinyà,El Poblenou (Sabadell),70.0,62.0,3.0,1.0,1ª,,,,,,,,True,True,Gas natural,True,False,,,https://fotos.imghs.net/l/1005/440/1005_189355702440_1_2023053118054845306.jpg,8201.0,41.54695899,2.10778994
barcelona,https://www.pisos.com/comprar/casa_adosada-sant_pere_nord08226-31766006328_100200/,1.495.000,"Piso en venta en Passeig de la Bonanova, 93, cerca de Carrer de Pomaret",Les Tres Torres (Distrito Sarrià-Sant Gervasi. Barcelona Capital),228.0,200.0,6.0,4.0,1ª,Más de 50 años,A estrenar,Más de 2,Sur,,,Frío y calor,True,True,Eléctrica,True,False,,,https://fotos.imghs.net/l/525899/33369996242.525899/525899_33369996242_1_20230420132938895.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/casa_pareada-palau_solita_i_plegamans_centro_urbano-35066762469_516203/,279.000,Piso en venta en Llatí-Riera Alta-Cementiri Vell,Llatí-Riera Alta-Cementiri Vell (Santa Coloma de Gramenet),109.0,,3.0,2.0,,Entre 10 y 20 años,Reformado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/476/1002_512476_1_2022093017094223489.jpeg,8921.0,41.45365731,2.2121554
barcelona,https://www.pisos.com/comprar/piso-sagnier_placa_de_catalunya-30877448214_100200/,780.000,Piso en venta en L'antiga Esquerra de L'eixample,Sant Antoni (Distrito Eixample. Barcelona Capital),116.0,,3.0,2.0,,,,,Noreste,,,Frío,True,True,Central,False,False,,,https://fotos.imghs.net/l/1018/289/1018_31637289_2_2022072915074477461.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-el_mas_rates_la_montserratina_el_ginestar-32537609159_100500/,175.000,Piso en venta en Cerdanyola Nord,Cerdanyola Nord (Mataró),108.0,,4.0,2.0,,,En buen estado,,,,,,False,False,,False,False,,,https://fotos.imghs.net/l/1002/735/1002_537735_18_2023022416022931286.jpeg,8301.0,41.5408469,2.44658062
barcelona,https://www.pisos.com/comprar/atico-port_balis_platges-31738044223_518219/,1.095.000,Ático en venta en El Poble-Sec,El Poble-sec (Distrito Sants-Montjuïc. Barcelona Capital),189.0,179.0,5.0,3.0,5ª,Entre 30 y 50 años,Reformado,,Sur,,,Frío y calor,True,True,Eléctrica,True,False,,,https://fotos.imghs.net/l/992744/34218732425.992744/992744_34218732425_13_20230515173512243.jpg,8001.0,41.38424664,2.17634927
barcelona,https://www.pisos.com/comprar/piso-el_besos_el_maresme08019-33420145969_100500/,545.000,Chalet en venta en Mas Den Serra,Mas d'en Serra-Els Cards (Sant Pere de Ribes),146.0,146.0,4.0,2.0,,Entre 20 y 30 años,,,,,,,False,True,,True,True,,,https://fotos.imghs.net/l/1087/409/1087_UVC566-88409_3_2023012505042231250.jpg,8810.0,41.26069324,1.77197485
barcelona,https://www.pisos.com/comprar/piso-centre_passeig_i_rodalies-258818182_500831/,220.000,Ático en venta en Passeig Marítim,Barri de Mar-Ribes Roges-Plaça de la Sardana (Vilanova i la Geltrú),75.0,,3.0,1.0,,,En buen estado,,A la montaña,,,,True,True,Eléctrica,False,False,,,https://fotos.imghs.net/l/1018/725/1018_32776725_0_2023012618014026493.jpg,8800.0,41.22721991,1.7238399
